investor,host,year,position_mio_eur,income_mio_eur
FI,DE,2015,707.0,96.0
FI,DE,2016,644.0,-236.0
FI,DE,2017,635.0,-140.0
FI,DE,2018,1232.0,-7.0
FI,DE,2019,740.0,455.0
FI,DE,2020,919.0,63.0
FI,DE,2021,1344.0,-13.0
FI,DE,2022,1233.0,700.0
FI,DE,2023,1423.0,529.0
FI,DE,2024,1733.0,341.0
FI,DK,2013,272.0,51.0
FI,DK,2014,,135.0
FI,DK,2015,,200.0
FI,DK,2016,510.0,215.0
FI,DK,2017,473.0,558.0
FI,DK,2018,532.0,267.0
FI,DK,2019,853.0,374.0
FI,DK,2020,752.0,665.0
FI,DK,2021,857.0,1360.0
FI,DK,2022,673.0,979.0
FI,DK,2023,1397.0,1038.0
FI,DK,2024,1133.0,946.0
FI,EE,2013,202.0,194.0
FI,EE,2014,52.0,202.0
FI,EE,2015,76.0,232.0
FI,EE,2016,77.0,178.0
FI,EE,2017,30.0,264.0
FI,EE,2018,35.0,276.0
FI,EE,2019,33.0,255.0
FI,EE,2020,35.0,140.0
FI,EE,2021,49.0,216.0
FI,EE,2022,17.0,219.0
FI,EE,2023,28.0,379.0
FI,EE,2024,38.0,322.0
FI,ES,2013,15.0,6.0
FI,ES,2014,34.0,22.0
FI,ES,2015,35.0,39.0
FI,ES,2016,40.0,74.0
FI,ES,2017,38.0,35.0
FI,ES,2018,31.0,55.0
FI,ES,2019,25.0,52.0
FI,ES,2020,32.0,23.0
FI,ES,2021,22.0,66.0
FI,ES,2022,26.0,88.0
FI,ES,2023,22.0,75.0
FI,ES,2024,51.0,81.0
FI,FR,2013,164.0,46.0
FI,FR,2014,326.0,12.0
FI,FR,2015,378.0,83.0
FI,FR,2016,416.0,-2.0
FI,FR,2017,285.0,39.0
FI,FR,2018,251.0,57.0
FI,FR,2019,234.0,1.0
FI,FR,2020,351.0,44.0
FI,FR,2021,357.0,-425.0
FI,FR,2022,450.0,146.0
FI,FR,2023,268.0,206.0
FI,FR,2024,396.0,967.0
FI,GR,2013,0.0,1.0
FI,GR,2014,0.0,1.0
FI,GR,2015,0.0,3.0
FI,GR,2016,0.0,4.0
FI,GR,2017,0.0,10.0
FI,GR,2018,2.0,5.0
FI,GR,2019,1.0,11.0
FI,GR,2020,1.0,7.0
FI,GR,2021,1.0,8.0
FI,GR,2022,2.0,7.0
FI,GR,2023,1.0,10.0
FI,GR,2024,5.0,21.0
FI,HR,2013,0.0,0.0
FI,HR,2014,0.0,0.0
FI,HR,2015,0.0,0.0
FI,HR,2016,0.0,0.0
FI,HR,2017,1.0,0.0
FI,HR,2018,1.0,0.0
FI,HR,2019,1.0,0.0
FI,HR,2020,2.0,1.0
FI,HR,2021,2.0,0.0
FI,HR,2022,3.0,0.0
FI,HR,2023,1.0,-1.0
FI,HR,2024,1.0,1.0
FI,HU,2013,5.0,22.0
FI,HU,2014,5.0,1.0
FI,HU,2015,,-1.0
FI,HU,2016,42.0,2.0
FI,HU,2017,1.0,12.0
FI,HU,2018,56.0,13.0
FI,HU,2019,76.0,11.0
FI,HU,2020,11.0,14.0
FI,HU,2021,108.0,14.0
FI,HU,2022,34.0,33.0
FI,HU,2023,5.0,34.0
FI,HU,2024,3.0,22.0
FI,IE,2013,185.0,131.0
FI,IE,2014,244.0,129.0
FI,IE,2015,233.0,58.0
FI,IE,2016,277.0,111.0
FI,IE,2017,355.0,107.0
FI,IE,2018,772.0,78.0
FI,IE,2019,1148.0,258.0
FI,IE,2020,1210.0,407.0
FI,IE,2021,2195.0,883.0
FI,IE,2022,2340.0,-4.0
FI,IE,2023,2656.0,-419.0
FI,IE,2024,1630.0,298.0
FI,IS,2013,0.0,2.0
FI,IS,2014,0.0,3.0
FI,IS,2015,0.0,
FI,IS,2016,0.0,
FI,IS,2017,0.0,0.0
FI,IS,2018,0.0,
FI,IS,2019,0.0,0.0
FI,IS,2020,0.0,1.0
FI,IS,2021,0.0,1.0
FI,IS,2022,0.0,2.0
FI,IS,2023,0.0,2.0
FI,IS,2024,0.0,3.0
FI,IT,2013,49.0,-5.0
FI,IT,2014,75.0,4.0
FI,IT,2015,62.0,14.0
FI,IT,2016,68.0,31.0
FI,IT,2017,131.0,-45.0
FI,IT,2018,111.0,61.0
FI,IT,2019,72.0,69.0
FI,IT,2020,66.0,74.0
FI,IT,2021,87.0,56.0
FI,IT,2022,134.0,119.0
FI,IT,2023,160.0,112.0
FI,IT,2024,111.0,218.0
FI,LI,2013,0.0,0.0
FI,LI,2014,0.0,0.0
FI,LI,2015,0.0,0.0
FI,LI,2016,0.0,0.0
FI,LI,2017,0.0,-4.0
FI,LI,2018,0.0,-4.0
FI,LI,2019,0.0,-4.0
FI,LI,2020,0.0,-3.0
FI,LI,2021,0.0,-2.0
FI,LI,2022,0.0,0.0
FI,LI,2023,,-2.0
FI,LI,2024,,-3.0
FI,LT,2013,3.0,333.0
FI,LT,2014,1.0,19.0
FI,LT,2015,1.0,38.0
FI,LT,2016,1.0,24.0
FI,LT,2017,5.0,32.0
FI,LT,2018,7.0,56.0
FI,LT,2019,5.0,71.0
FI,LT,2020,8.0,32.0
FI,LT,2021,5.0,74.0
FI,LT,2022,4.0,29.0
FI,LT,2023,5.0,1.0
FI,LT,2024,5.0,59.0
FI,LU,2013,274.0,95.0
FI,LU,2014,265.0,97.0
FI,LU,2015,290.0,168.0
FI,LU,2016,426.0,95.0
FI,LU,2017,466.0,91.0
FI,LU,2018,477.0,57.0
FI,LU,2019,225.0,396.0
FI,LU,2020,250.0,43.0
FI,LU,2021,306.0,-129.0
FI,LU,2022,143.0,81.0
FI,LU,2023,225.0,212.0
FI,LU,2024,305.0,19.0
FI,LV,2013,2.0,14.0
FI,LV,2014,0.0,6.0
FI,LV,2015,1.0,10.0
FI,LV,2016,23.0,20.0
FI,LV,2017,17.0,36.0
FI,LV,2018,10.0,27.0
FI,LV,2019,8.0,18.0
FI,LV,2020,6.0,20.0
FI,LV,2021,5.0,24.0
FI,LV,2022,6.0,35.0
FI,LV,2023,5.0,45.0
FI,LV,2024,6.0,35.0
FI,MT,2013,0.0,13.0
FI,MT,2014,0.0,13.0
FI,MT,2015,0.0,29.0
FI,MT,2016,0.0,27.0
FI,MT,2017,0.0,9.0
FI,MT,2018,0.0,-2.0
FI,MT,2019,0.0,-11.0
FI,MT,2020,0.0,-23.0
FI,MT,2021,0.0,15.0
FI,MT,2022,5.0,36.0
FI,MT,2023,,14.0
FI,MT,2024,,-115.0
FI,NL,2013,507.0,1135.0
FI,NL,2014,1073.0,1580.0
FI,NL,2015,1469.0,1634.0
FI,NL,2016,1714.0,2308.0
FI,NL,2017,736.0,1587.0
FI,NL,2018,932.0,1156.0
FI,NL,2019,1148.0,2385.0
FI,NL,2020,1296.0,1884.0
FI,NL,2021,1201.0,1624.0
FI,NL,2022,1021.0,2102.0
FI,NL,2023,747.0,2734.0
FI,NL,2024,708.0,325.0
FI,NO,2013,964.0,99.0
FI,NO,2014,635.0,120.0
FI,NO,2015,365.0,
FI,NO,2016,263.0,
FI,NO,2017,65.0,41.0
FI,NO,2018,83.0,
FI,NO,2019,222.0,641.0
FI,NO,2020,267.0,702.0
FI,NO,2021,279.0,1151.0
FI,NO,2022,538.0,1049.0
FI,NO,2023,,794.0
FI,NO,2024,,1263.0
FI,PL,2013,128.0,113.0
FI,PL,2014,139.0,113.0
FI,PL,2015,129.0,108.0
FI,PL,2016,115.0,113.0
FI,PL,2017,41.0,180.0
FI,PL,2018,60.0,146.0
FI,PL,2019,34.0,184.0
FI,PL,2020,27.0,214.0
FI,PL,2021,45.0,179.0
FI,PL,2022,77.0,202.0
FI,PL,2023,41.0,231.0
FI,PL,2024,51.0,201.0
FI,PT,2013,0.0,0.0
FI,PT,2014,0.0,6.0
FI,PT,2015,0.0,1.0
FI,PT,2016,0.0,7.0
FI,PT,2017,1.0,7.0
FI,PT,2018,,9.0
FI,PT,2019,31.0,14.0
FI,PT,2020,34.0,12.0
FI,PT,2021,35.0,6.0
FI,PT,2022,,7.0
FI,PT,2023,,11.0
FI,PT,2024,,9.0
FI,RO,2013,0.0,-4.0
FI,RO,2014,0.0,-21.0
FI,RO,2015,0.0,-6.0
FI,RO,2016,,2.0
FI,RO,2017,1.0,5.0
FI,RO,2018,1.0,4.0
FI,RO,2019,0.0,11.0
FI,RO,2020,3.0,5.0
FI,RO,2021,3.0,4.0
FI,RO,2022,,11.0
FI,RO,2023,9.0,11.0
FI,RO,2024,15.0,11.0
FI,SE,2013,,1873.0
FI,SE,2014,,3503.0
FI,SE,2015,,2804.0
FI,SE,2016,,2786.0
FI,SE,2017,,2824.0
FI,SE,2018,5759.0,4040.0
FI,SE,2019,6426.0,3976.0
FI,SE,2020,6912.0,4013.0
FI,SE,2021,6711.0,5375.0
FI,SE,2022,,6308.0
FI,SE,2023,11608.0,4715.0
FI,SE,2024,12787.0,5438.0
FI,SI,2013,0.0,4.0
FI,SI,2014,0.0,3.0
FI,SI,2015,0.0,3.0
FI,SI,2016,0.0,2.0
FI,SI,2017,,2.0
FI,SI,2018,,8.0
FI,SI,2019,0.0,3.0
FI,SI,2020,0.0,2.0
FI,SI,2021,1.0,2.0
FI,SI,2022,,-6.0
FI,SI,2023,0.0,4.0
FI,SI,2024,1.0,1.0
FI,SK,2013,,8.0
FI,SK,2014,,8.0
FI,SK,2015,,10.0
FI,SK,2016,,7.0
FI,SK,2017,1.0,8.0
FI,SK,2018,2.0,11.0
FI,SK,2019,3.0,15.0
FI,SK,2020,1.0,13.0
FI,SK,2021,2.0,10.0
FI,SK,2022,,16.0
FI,SK,2023,2.0,26.0
FI,SK,2024,1.0,23.0
FI,UK,2013,,188.0
FI,UK,2014,,205.0
FI,UK,2015,,251.0
FI,UK,2016,,114.0
FI,UK,2017,,120.0
FI,UK,2018,1048.0,259.0
FI,UK,2019,665.0,309.0
FI,UK,2020,863.0,67.0
FI,UK,2021,945.0,69.0
FI,UK,2022,,362.0
FI,UK,2023,720.0,366.0
FI,UK,2024,712.0,822.0
FR,AT,2013,103.0,
FR,AT,2014,298.0,
FR,AT,2015,654.0,
FR,AT,2016,849.0,
FR,AT,2017,358.0,
FR,AT,2018,308.0,
FR,AT,2019,372.0,
FR,AT,2020,310.0,
FR,AT,2021,856.0,232.0
FR,AT,2022,648.0,188.0
FR,AT,2023,718.0,145.0
FR,AT,2024,443.0,314.0
FR,BE,2013,5258.0,5465.0
FR,BE,2014,7343.0,5858.0
FR,BE,2015,6135.0,5919.0
FR,BE,2016,7950.0,6594.0
FR,BE,2017,5443.0,5113.0
FR,BE,2018,6289.0,10946.0
FR,BE,2019,6446.0,14102.0
FR,BE,2020,7585.0,4741.0
FR,BE,2021,9224.0,8353.0
FR,BE,2022,8726.0,9942.0
FR,BE,2023,8785.0,9437.0
FR,BE,2024,14530.0,13115.0
FR,BG,2013,258.0,
FR,BG,2014,14.0,
FR,BG,2015,15.0,
FR,BG,2016,17.0,
FR,BG,2017,18.0,
FR,BG,2018,25.0,
FR,BG,2019,14.0,
FR,BG,2020,11.0,
FR,BG,2021,3.0,51.0
FR,BG,2022,7.0,99.0
FR,BG,2023,10.0,60.0
FR,BG,2024,11.0,
FR,CH,2013,6063.0,4515.0
FR,CH,2014,5555.0,3569.0
FR,CH,2015,5750.0,4084.0
FR,CH,2016,5955.0,4939.0
FR,CH,2017,4559.0,5710.0
FR,CH,2018,5599.0,3231.0
FR,CH,2019,6723.0,5100.0
FR,CH,2020,8289.0,4057.0
FR,CH,2021,9467.0,4596.0
FR,CH,2022,10991.0,6114.0
FR,CH,2023,12106.0,6378.0
FR,CH,2024,11309.0,3104.0
FR,CY,2013,149.0,
FR,CY,2014,404.0,
FR,CY,2015,401.0,
FR,CY,2016,401.0,
FR,CY,2017,3.0,
FR,CY,2018,26.0,
FR,CY,2019,15.0,
FR,CY,2020,22.0,
FR,CY,2021,136.0,
FR,CY,2022,47.0,
FR,CY,2023,10.0,
FR,CY,2024,594.0,67.0
FR,CZ,2013,129.0,873.0
FR,CZ,2014,206.0,932.0
FR,CZ,2015,251.0,1046.0
FR,CZ,2016,220.0,879.0
FR,CZ,2017,250.0,936.0
FR,CZ,2018,289.0,932.0
FR,CZ,2019,90.0,718.0
FR,CZ,2020,237.0,481.0
FR,CZ,2021,275.0,645.0
FR,CZ,2022,383.0,642.0
FR,CZ,2023,762.0,942.0
FR,CZ,2024,804.0,820.0
FR,DE,2013,8525.0,3869.0
FR,DE,2014,11761.0,3512.0
FR,DE,2015,9584.0,3780.0
FR,DE,2016,11686.0,4707.0
FR,DE,2017,11913.0,6673.0
FR,DE,2018,10797.0,4292.0
FR,DE,2019,13998.0,4479.0
FR,DE,2020,14610.0,2501.0
FR,DE,2021,14559.0,5012.0
FR,DE,2022,17433.0,2895.0
FR,DE,2023,18402.0,6917.0
FR,DE,2024,16133.0,4910.0
FR,DK,2013,151.0,
FR,DK,2014,202.0,
FR,DK,2015,610.0,
FR,DK,2016,368.0,
FR,DK,2017,443.0,
FR,DK,2018,300.0,
FR,DK,2019,437.0,
FR,DK,2020,548.0,
FR,DK,2021,934.0,359.0
FR,DK,2022,1422.0,434.0
FR,DK,2023,805.0,240.0
FR,DK,2024,698.0,331.0
FR,EE,2013,18.0,
FR,EE,2014,17.0,
FR,EE,2015,6.0,
FR,EE,2016,1.0,
FR,EE,2017,1.0,
FR,EE,2018,1.0,
FR,EE,2019,1.0,
FR,EE,2020,0.0,
FR,EE,2021,2.0,
FR,EE,2022,6.0,
FR,EE,2023,2.0,
FR,EE,2024,1.0,
FR,ES,2013,4528.0,1326.0
FR,ES,2014,4019.0,2144.0
FR,ES,2015,4863.0,2325.0
FR,ES,2016,5419.0,2767.0
FR,ES,2017,4383.0,4033.0
FR,ES,2018,6655.0,3128.0
FR,ES,2019,5909.0,3911.0
FR,ES,2020,5123.0,1689.0
FR,ES,2021,5607.0,4312.0
FR,ES,2022,7286.0,4936.0
FR,ES,2023,5357.0,4577.0
FR,ES,2024,7201.0,5040.0
FR,FI,2013,199.0,
FR,FI,2014,40.0,
FR,FI,2015,36.0,
FR,FI,2016,845.0,
FR,FI,2017,1418.0,
FR,FI,2018,1853.0,
FR,FI,2019,1638.0,
FR,FI,2020,1393.0,
FR,FI,2021,1252.0,142.0
FR,FI,2022,1404.0,200.0
FR,FI,2023,1805.0,192.0
FR,FI,2024,1395.0,264.0
FR,GR,2013,57.0,
FR,GR,2014,70.0,
FR,GR,2015,89.0,
FR,GR,2016,188.0,
FR,GR,2017,91.0,
FR,GR,2018,80.0,
FR,GR,2019,50.0,
FR,GR,2020,54.0,
FR,GR,2021,48.0,153.0
FR,GR,2022,61.0,173.0
FR,GR,2023,51.0,194.0
FR,GR,2024,70.0,96.0
FR,HR,2013,4.0,
FR,HR,2014,7.0,
FR,HR,2015,4.0,
FR,HR,2016,3.0,
FR,HR,2017,45.0,
FR,HR,2018,69.0,
FR,HR,2019,88.0,
FR,HR,2020,119.0,
FR,HR,2021,1.0,
FR,HR,2022,3.0,
FR,HR,2023,89.0,
FR,HU,2013,64.0,
FR,HU,2014,74.0,
FR,HU,2015,77.0,
FR,HU,2016,121.0,
FR,HU,2017,51.0,
FR,HU,2018,92.0,
FR,HU,2019,32.0,
FR,HU,2020,55.0,
FR,HU,2021,38.0,326.0
FR,HU,2022,91.0,316.0
FR,HU,2023,50.0,211.0
FR,HU,2024,1453.0,180.0
FR,IE,2013,6647.0,827.0
FR,IE,2014,1701.0,1429.0
FR,IE,2015,2326.0,1839.0
FR,IE,2016,2843.0,1403.0
FR,IE,2017,1644.0,1288.0
FR,IE,2018,5737.0,3566.0
FR,IE,2019,6050.0,2891.0
FR,IE,2020,5963.0,1969.0
FR,IE,2021,6575.0,2120.0
FR,IE,2022,6745.0,2441.0
FR,IE,2023,7412.0,2254.0
FR,IE,2024,6894.0,2735.0
FR,IS,2013,3.0,
FR,IS,2014,3.0,
FR,IS,2015,5.0,
FR,IS,2016,0.0,
FR,IS,2017,0.0,
FR,IS,2018,0.0,
FR,IS,2019,0.0,
FR,IS,2020,0.0,
FR,IS,2021,6.0,
FR,IS,2022,2.0,
FR,IS,2023,1.0,
FR,IS,2024,0.0,
FR,IT,2013,2731.0,1436.0
FR,IT,2014,2503.0,1391.0
FR,IT,2015,2521.0,2078.0
FR,IT,2016,2923.0,3369.0
FR,IT,2017,3125.0,3639.0
FR,IT,2018,3750.0,4712.0
FR,IT,2019,3378.0,4381.0
FR,IT,2020,3322.0,4158.0
FR,IT,2021,4060.0,7333.0
FR,IT,2022,3880.0,7373.0
FR,IT,2023,4473.0,8380.0
FR,IT,2024,5069.0,7711.0
FR,LI,2013,1.0,
FR,LI,2014,1.0,
FR,LI,2015,4.0,
FR,LI,2016,2.0,
FR,LI,2017,16.0,
FR,LI,2018,21.0,
FR,LI,2019,20.0,
FR,LI,2020,7.0,
FR,LI,2021,5.0,
FR,LI,2022,2.0,
FR,LI,2023,3.0,
FR,LI,2024,0.0,
FR,LT,2013,6.0,
FR,LT,2014,2.0,
FR,LT,2015,3.0,
FR,LT,2016,2.0,
FR,LT,2017,3.0,
FR,LT,2018,3.0,
FR,LT,2019,2.0,
FR,LT,2020,4.0,
FR,LT,2021,1.0,
FR,LT,2022,4.0,
FR,LT,2023,7.0,63.0
FR,LT,2024,3.0,
FR,LU,2013,14784.0,1180.0
FR,LU,2014,14224.0,1924.0
FR,LU,2015,15731.0,1954.0
FR,LU,2016,13245.0,2375.0
FR,LU,2017,16639.0,2141.0
FR,LU,2018,17632.0,2317.0
FR,LU,2019,17959.0,3667.0
FR,LU,2020,14228.0,1750.0
FR,LU,2021,20464.0,3111.0
FR,LU,2022,23047.0,3626.0
FR,LU,2023,30083.0,3360.0
FR,LU,2024,35186.0,5358.0
FR,LV,2013,1.0,
FR,LV,2014,4.0,
FR,LV,2015,2.0,
FR,LV,2016,2.0,
FR,LV,2017,1.0,
FR,LV,2020,2.0,
FR,LV,2021,2.0,
FR,LV,2022,0.0,
FR,LV,2023,38.0,
FR,LV,2024,35.0,
FR,MT,2013,2.0,
FR,MT,2014,3.0,
FR,MT,2015,92.0,
FR,MT,2016,692.0,
FR,MT,2017,442.0,
FR,MT,2018,30.0,
FR,MT,2019,4.0,
FR,MT,2020,6.0,
FR,MT,2021,12.0,249.0
FR,MT,2022,16.0,229.0
FR,MT,2023,5.0,301.0
FR,MT,2024,15.0,108.0
FR,NL,2013,25883.0,6104.0
FR,NL,2014,23356.0,5629.0
FR,NL,2015,26075.0,5972.0
FR,NL,2016,28063.0,5579.0
FR,NL,2017,26151.0,4848.0
FR,NL,2018,27820.0,9214.0
FR,NL,2019,28841.0,11692.0
FR,NL,2020,22419.0,6274.0
FR,NL,2021,32019.0,12345.0
FR,NL,2022,36697.0,13979.0
FR,NL,2023,31231.0,15808.0
FR,NL,2024,36720.0,19414.0
FR,NO,2013,108.0,1367.0
FR,NO,2014,64.0,1449.0
FR,NO,2015,136.0,734.0
FR,NO,2016,138.0,575.0
FR,NO,2017,36.0,411.0
FR,NO,2018,302.0,535.0
FR,NO,2019,262.0,823.0
FR,NO,2020,224.0,308.0
FR,NO,2021,98.0,
FR,NO,2022,169.0,1898.0
FR,NO,2023,184.0,963.0
FR,NO,2024,83.0,139.0
FR,PL,2013,2138.0,1002.0
FR,PL,2014,3724.0,997.0
FR,PL,2015,3358.0,1143.0
FR,PL,2016,3835.0,844.0
FR,PL,2017,3932.0,1207.0
FR,PL,2018,3589.0,1347.0
FR,PL,2019,1773.0,1203.0
FR,PL,2020,304.0,814.0
FR,PL,2021,399.0,1190.0
FR,PL,2022,540.0,1521.0
FR,PL,2023,430.0,1556.0
FR,PL,2024,548.0,1430.0
FR,PT,2013,82.0,244.0
FR,PT,2014,102.0,344.0
FR,PT,2015,59.0,547.0
FR,PT,2016,72.0,420.0
FR,PT,2017,96.0,468.0
FR,PT,2018,134.0,829.0
FR,PT,2019,60.0,846.0
FR,PT,2020,219.0,366.0
FR,PT,2021,65.0,757.0
FR,PT,2022,59.0,957.0
FR,PT,2023,45.0,1049.0
FR,PT,2024,46.0,614.0
FR,RO,2013,94.0,244.0
FR,RO,2014,123.0,260.0
FR,RO,2015,64.0,375.0
FR,RO,2016,162.0,485.0
FR,RO,2017,223.0,638.0
FR,RO,2018,278.0,610.0
FR,RO,2019,163.0,583.0
FR,RO,2020,117.0,465.0
FR,RO,2021,127.0,623.0
FR,RO,2022,110.0,797.0
FR,RO,2023,105.0,957.0
FR,RO,2024,107.0,584.0
FR,SE,2013,667.0,251.0
FR,SE,2014,1100.0,312.0
FR,SE,2015,872.0,242.0
FR,SE,2016,704.0,368.0
FR,SE,2017,955.0,474.0
FR,SE,2018,953.0,428.0
FR,SE,2019,1014.0,485.0
FR,SE,2020,1278.0,433.0
FR,SE,2021,2137.0,705.0
FR,SE,2022,2136.0,674.0
FR,SE,2023,2250.0,576.0
FR,SE,2024,2133.0,505.0
FR,SI,2013,8.0,
FR,SI,2014,12.0,
FR,SI,2015,34.0,
FR,SI,2016,37.0,
FR,SI,2017,31.0,
FR,SI,2018,10.0,
FR,SI,2019,12.0,
FR,SI,2020,8.0,
FR,SI,2021,7.0,
FR,SI,2022,11.0,92.0
FR,SI,2023,11.0,
FR,SI,2024,11.0,
FR,SK,2013,77.0,
FR,SK,2014,31.0,
FR,SK,2015,44.0,
FR,SK,2016,41.0,
FR,SK,2017,46.0,
FR,SK,2018,42.0,
FR,SK,2019,60.0,
FR,SK,2020,60.0,
FR,SK,2021,21.0,133.0
FR,SK,2022,370.0,
FR,SK,2023,202.0,135.0
FR,SK,2024,698.0,102.0
FR,UK,2013,11533.0,4664.0
FR,UK,2014,11529.0,5480.0
FR,UK,2015,9306.0,5005.0
FR,UK,2016,11079.0,5555.0
FR,UK,2017,8171.0,5511.0
FR,UK,2018,12094.0,4329.0
FR,UK,2019,14314.0,7217.0
FR,UK,2020,15099.0,2788.0
FR,UK,2021,14096.0,7605.0
FR,UK,2022,13982.0,15133.0
FR,UK,2023,14825.0,14111.0
FR,UK,2024,12457.0,12764.0
GR,AT,2013,5.9,3.4
GR,AT,2014,21.1,3.4
GR,AT,2015,2.7,32.9
GR,AT,2016,5.6,-5.5
GR,AT,2017,5.6,-6.4
GR,AT,2018,5.9,-1.8
GR,AT,2019,10.0,-2.1
GR,AT,2020,4.9,0.9
GR,AT,2021,10.7,0.2
GR,AT,2022,10.9,1.9
GR,AT,2023,12.9,4.1
GR,AT,2024,11.2,3.8
GR,BE,2013,109.8,0.8
GR,BE,2014,14.4,8.9
GR,BE,2015,9.7,0.7
GR,BE,2016,13.2,2.9
GR,BE,2017,27.8,1.0
GR,BE,2018,21.2,3.3
GR,BE,2019,42.9,4.3
GR,BE,2020,38.2,42.6
GR,BE,2021,64.4,41.9
GR,BE,2022,12.9,28.7
GR,BE,2023,15.7,12.2
GR,BE,2024,30.9,27.9
GR,BG,2013,-2.1,-50.9
GR,BG,2014,3.4,539.7
GR,BG,2015,3.7,486.3
GR,BG,2016,24.7,112.2
GR,BG,2017,25.7,293.3
GR,BG,2018,31.4,-1.3
GR,BG,2019,32.2,124.0
GR,BG,2020,67.5,101.6
GR,BG,2021,46.0,138.9
GR,BG,2022,69.2,158.2
GR,BG,2023,46.7,423.0
GR,BG,2024,76.8,404.6
GR,CH,2013,51.1,29.2
GR,CH,2014,66.5,53.5
GR,CH,2015,61.8,47.0
GR,CH,2016,89.4,42.5
GR,CH,2017,118.7,69.1
GR,CH,2018,111.8,75.1
GR,CH,2019,114.7,73.3
GR,CH,2020,130.6,101.6
GR,CH,2021,243.5,105.0
GR,CH,2022,334.2,161.9
GR,CH,2023,434.0,121.8
GR,CH,2024,450.9,147.2
GR,CY,2013,56.2,184.4
GR,CY,2014,56.0,583.5
GR,CY,2015,62.6,393.3
GR,CY,2016,66.5,-69.7
GR,CY,2017,66.6,225.6
GR,CY,2018,68.2,146.1
GR,CY,2019,76.2,155.6
GR,CY,2020,46.6,344.5
GR,CY,2021,72.0,452.1
GR,CY,2022,280.5,598.7
GR,CY,2023,357.2,622.4
GR,CY,2024,306.5,980.8
GR,CZ,2013,5.7,-5.0
GR,CZ,2014,0.6,-4.5
GR,CZ,2015,0.6,-5.5
GR,CZ,2016,1.5,-5.7
GR,CZ,2017,1.5,-5.2
GR,CZ,2018,1.6,-4.6
GR,CZ,2019,1.5,0.9
GR,CZ,2020,0.1,7.4
GR,CZ,2021,0.6,6.3
GR,CZ,2022,0.3,9.2
GR,CZ,2023,0.3,7.6
GR,CZ,2024,0.6,6.9
GR,DE,2013,292.3,120.2
GR,DE,2014,292.6,86.5
GR,DE,2015,327.9,18.0
GR,DE,2016,311.3,29.8
GR,DE,2017,241.6,46.2
GR,DE,2018,223.3,37.3
GR,DE,2019,200.2,40.1
GR,DE,2020,78.8,50.2
GR,DE,2021,287.2,63.0
GR,DE,2022,324.1,105.2
GR,DE,2023,372.3,97.8
GR,DE,2024,417.7,126.5
GR,DK,2013,3.5,0.0
GR,DK,2014,3.8,0.0
GR,DK,2015,3.9,0.0
GR,DK,2016,3.8,0.0
GR,DK,2017,4.4,-0.3
GR,DK,2018,5.3,0.3
GR,DK,2019,6.1,-1.4
GR,DK,2020,0.0,1.6
GR,DK,2021,1.5,1.1
GR,DK,2022,1.8,0.0
GR,DK,2023,5.8,0.5
GR,DK,2024,2.0,0.2
GR,EE,2013,0.0,0.6
GR,EE,2014,0.0,1.4
GR,EE,2015,0.0,0.8
GR,EE,2016,0.0,1.2
GR,EE,2017,0.0,1.1
GR,EE,2018,0.0,2.2
GR,EE,2019,0.0,0.9
GR,EE,2020,0.0,0.2
GR,EE,2021,0.0,0.3
GR,EE,2022,0.0,0.0
GR,EE,2023,0.0,0.2
GR,EE,2024,0.0,0.3
GR,ES,2013,11.4,4.0
GR,ES,2014,33.1,3.8
GR,ES,2015,35.7,3.8
GR,ES,2016,45.0,2.9
GR,ES,2017,62.2,2.2
GR,ES,2018,50.0,6.1
GR,ES,2019,32.4,6.8
GR,ES,2020,29.8,6.0
GR,ES,2021,31.0,4.8
GR,ES,2022,13.1,-0.4
GR,ES,2023,19.3,0.4
GR,ES,2024,32.0,0.6
GR,FI,2013,29.2,0.0
GR,FI,2014,68.0,0.0
GR,FI,2015,80.5,0.0
GR,FI,2016,29.7,0.0
GR,FI,2017,51.5,-0.5
GR,FI,2018,33.3,-0.6
GR,FI,2019,41.2,-0.6
GR,FI,2020,22.3,0.0
GR,FI,2021,24.3,0.1
GR,FI,2022,22.9,0.1
GR,FI,2023,30.7,0.0
GR,FI,2024,29.8,0.0
GR,FR,2013,103.4,4.8
GR,FR,2014,76.3,5.7
GR,FR,2015,70.6,3.0
GR,FR,2016,67.2,2.3
GR,FR,2017,61.4,6.6
GR,FR,2018,64.5,1.2
GR,FR,2019,49.3,5.5
GR,FR,2020,32.9,5.8
GR,FR,2021,61.8,12.9
GR,FR,2022,34.2,17.0
GR,FR,2023,56.2,21.4
GR,FR,2024,84.3,15.0
GR,HR,2013,10.3,0.0
GR,HR,2014,10.7,0.0
GR,HR,2015,1.6,0.0
GR,HR,2016,0.3,0.3
GR,HR,2017,0.3,0.3
GR,HR,2018,0.6,0.3
GR,HR,2019,0.5,0.3
GR,HR,2020,0.9,-1.5
GR,HR,2021,1.0,0.5
GR,HR,2022,1.0,0.8
GR,HR,2023,0.8,0.8
GR,HR,2024,1.8,0.0
GR,HU,2013,0.5,-0.2
GR,HU,2014,0.6,-0.1
GR,HU,2015,0.4,-1.2
GR,HU,2016,0.4,0.5
GR,HU,2017,0.1,0.5
GR,HU,2018,0.3,0.2
GR,HU,2019,0.4,0.2
GR,HU,2020,0.2,0.1
GR,HU,2021,1.0,0.8
GR,HU,2022,0.8,0.4
GR,HU,2023,0.6,1.9
